location,size,total_sqft,bath,price,bhk,price_per_sqft
New Town,2 BHK,1192.0,2.0,74.0,2,6208.053691275168
New Town,2 BHK,1173.0,2.0,58.0,2,4944.58653026428
New Town,2 BHK,1020.0,2.0,45.0,2,4411.764705882353
New Town,4 BHK,3122.0,6.0,230.0,4,7367.072389493914
New Town,2 BHK,1325.0,2.0,76.0,2,5735.8490566037735
New Town,3 BHK,1850.0,3.0,150.0,3,8108.108108108108
New Town,2 BHK,1116.0,2.0,50.0,2,4480.286738351255
New Town,3 BHK,1200.0,3.0,90.0,3,7500.0
New Town,2 BHK,1205.0,2.0,66.0,2,5477.178423236514
New Town,2 BHK,1075.0,2.0,60.0,2,5581.395348837209
New Town,2 BHK,1380.0,2.0,60.0,2,4347.826086956522
New Town,2 BHK,1166.0,2.0,55.0,2,4716.981132075472
New Town,2 BHK,1050.0,2.0,65.0,2,6190.476190476191
New Town,2 BHK,1200.0,2.0,46.8,2,3900.0
New Town,3 BHK,1600.0,2.0,108.0,3,6750.0
New Town,3 BHK,1935.0,3.0,110.0,3,5684.754521963824
New Town,1 BHK,451.0,1.0,29.9,1,6629.711751662971
New Town,3 BHK,1800.0,3.0,95.0,3,5277.777777777777
New Town,3 BHK,1400.0,3.0,77.0,3,5500.0
New Town,3 BHK,1801.0,3.0,115.0,3,6385.341476957246
New Town,2 BHK,1451.0,2.0,90.0,2,6202.618883528601
New Town,2 BHK,1160.0,2.0,44.0,2,3793.103448275862
New Town,2 BHK,950.0,2.0,40.0,2,4210.526315789473
New Town,3 BHK,1629.0,3.0,79.0,3,4849.600982197668
New Town,3 BHK,1826.0,3.0,121.0,3,6626.506024096386
New Town,2 BHK,1145.0,2.0,45.79,2,3999.126637554585
New Town,2 BHK,825.0,2.0,33.0,2,4000.0
New Town,3 BHK,1693.0,3.0,108.0,3,6379.208505611341
New Town,2 BHK,1113.27,2.0,53.0,2,4760.74986301616
New Town,2 BHK,1460.0,2.0,58.0,2,3972.6027397260273
New Town,2 BHK,1260.0,2.0,55.0,2,4365.079365079365
New Town,2 BHK,1656.0,2.0,120.0,2,7246.376811594203
New Town,4 BHK,3252.0,4.0,230.0,4,7072.570725707257
New Town,2 BHK,1185.0,2.0,38.0,2,3206.7510548523205
New Town,2 BHK,750.0,2.0,38.0,2,5066.666666666667
New Town,2 Bedroom,1000.0,2.0,55.0,2,5500.0
New Town,2 Bedroom,1200.0,2.0,60.0,2,5000.0
New Town,3 BHK,1991.0,4.0,103.0,3,5173.279758915118
New Town,2 BHK,1105.0,2.0,75.0,2,6787.330316742082
New Town,3 BHK,1590.0,3.0,79.0,3,4968.553459119496
New Town,2 BHK,1120.0,2.0,55.0,2,4910.714285714285
New Town,2 BHK,1069.0,2.0,55.0,2,5144.9953227315245
New Town,3 BHK,1933.0,3.0,140.0,3,7242.628039317124
New Town,2 BHK,1194.0,2.0,69.0,2,5778.894472361809
New Town,2 BHK,1150.0,2.0,69.0,2,6000.0
New Town,2 BHK,1240.0,2.0,47.12,2,3800.0
New Town,2 BHK,1419.0,2.0,48.1,2,3389.7110641296686
New Town,3 BHK,1450.0,3.0,55.0,3,3793.103448275862
New Town,3 BHK,1630.0,3.0,68.29,3,4189.57055214724
New Town,2 BHK,708.0,1.0,40.0,2,5649.717514124294
New Town,3 BHK,1670.0,2.0,57.0,3,3413.1736526946106
New Town,3 BHK,1752.12,3.0,135.0,3,7704.951715635916
New Town,3 BHK,1650.0,3.0,78.0,3,4727.272727272727
New Town,2 BHK,1295.0,2.0,55.47,2,4283.397683397683
New Town,2 Bedroom,1440.0,2.0,95.0,2,6597.222222222223
New Town,2 BHK,1150.0,3.0,52.5,2,4565.217391304348
New Town,2 BHK,1128.0,2.0,63.0,2,5585.106382978724
New Town,2 BHK,1062.0,2.0,38.0,2,3578.154425612053
New Town,2 BHK,1115.0,2.0,40.0,2,3587.4439461883408
New Town,2 BHK,1000.0,2.0,35.0,2,3500.0
New Town,2 BHK,883.0,2.0,45.0,2,5096.262740656852
New Town,2 BHK,1195.0,2.0,70.0,2,5857.740585774059
New Town,1 Bedroom,700.0,1.0,41.0,1,5857.142857142857
New Town,2 BHK,1246.0,2.0,67.0,2,5377.2070626003215
New Town,3 BHK,1385.0,2.0,48.48,3,3500.361010830325
New Town,2 BHK,1286.0,2.0,63.0,2,4898.9113530326595
New Town,3 BHK,1490.0,3.0,84.0,3,5637.583892617449
New Town,3 BHK,1550.0,3.0,100.0,3,6451.612903225807
New Town,2 BHK,1160.0,2.0,55.0,2,4741.379310344828
New Town,4 Bedroom,4144.0,4.0,315.0,4,7601.351351351352
New Town,3 BHK,2100.0,3.0,125.0,3,5952.380952380952
New Town,2 BHK,1404.0,2.0,69.3,2,4935.897435897436
New Town,3 BHK,1544.0,3.0,120.0,3,7772.020725388601
New Town,2 BHK,1230.0,2.0,80.0,2,6504.065040650406
New Town,3 BHK,1460.0,3.0,73.0,3,5000.0
New Town,2 BHK,967.0,2.0,45.0,2,4653.567735263702
New Town,1 Bedroom,540.0,1.0,36.0,1,6666.666666666667
New Town,1 BHK,715.0,1.0,46.0,1,6433.566433566433
New Town,2 BHK,1020.0,2.0,48.95,2,4799.019607843137
New Town,2 BHK,1020.0,2.0,40.0,2,3921.5686274509803
New Town,2 BHK,1253.0,2.0,102.0,2,8140.462889066241
New Town,2 BHK,1180.0,2.0,42.0,2,3559.322033898305
New Town,2 BHK,961.0,2.0,38.0,2,3954.2143600416234
New Town,3 BHK,1419.0,3.0,75.0,3,5285.412262156448
New Town,1 BHK,834.0,1.0,60.0,1,7194.244604316546
New Town,3 BHK,1720.0,3.0,100.0,3,5813.953488372093
New Town,3 BHK,1375.0,3.0,70.0,3,5090.909090909091
New Town,3 BHK,2250.0,3.0,160.0,3,7111.111111111111
New Town,3 BHK,1820.0,2.0,86.0,3,4725.274725274725
New Town,3 BHK,1440.0,2.0,65.0,3,4513.888888888889
New Town,6 BHK,3600.0,4.0,160.0,6,4444.444444444444
New Town,2 BHK,1225.0,2.0,48.0,2,3918.3673469387754
New Town,2 BHK,875.0,2.0,52.8,2,6034.285714285715
New Town,3 BHK,2300.0,3.0,120.0,3,5217.391304347826
New Town,2 BHK,1240.0,2.0,60.0,2,4838.709677419355
New Town,3 BHK,1750.0,3.0,120.0,3,6857.142857142857
New Town,3 Bedroom,1500.0,2.0,87.0,3,5800.0
New Town,2 BHK,950.0,2.0,44.0,2,4631.578947368421
New Town,3 BHK,1580.0,3.0,76.0,3,4810.126582278481
New Town,2 BHK,1045.0,2.0,45.0,2,4306.2200956937795
New Town,2 BHK,1337.0,2.0,82.0,2,6133.1338818249815
New Town,3 BHK,1640.0,4.0,91.0,3,5548.780487804878
New Town,3 BHK,1570.0,3.0,62.0,3,3949.044585987261
New Town,3 BHK,1470.0,2.0,82.0,3,5578.231292517007
New Town,2 BHK,1160.0,2.0,40.61,2,3500.862068965517
New Town,2 BHK,1050.0,2.0,71.0,2,6761.9047619047615
New Town,3 BHK,1460.0,2.0,90.0,3,6164.3835616438355
New Town,3 BHK,1823.0,3.0,100.0,3,5485.463521667581
New Town,2 BHK,1094.0,2.0,42.0,2,3839.1224862888484
New Town,2 BHK,1202.0,2.0,48.0,2,3993.3444259567386
New Town,2 BHK,1200.0,2.0,62.5,2,5208.333333333333
New Town,3 BHK,1688.0,3.0,118.0,3,6990.521327014218
New Town,2 BHK,1020.0,2.0,52.0,2,5098.0392156862745
New Town,2 BHK,1185.0,2.0,47.0,2,3966.2447257383965
New Town,2 BHK,1235.0,2.0,52.04,2,4213.765182186235
New Town,3 BHK,1415.0,2.0,66.0,3,4664.310954063604
New Town,3 BHK,2330.0,3.0,162.0,3,6952.789699570815
New Town,3 BHK,1750.0,3.0,85.0,3,4857.142857142857
New Town,2 BHK,1152.0,2.0,53.5,2,4644.097222222223
New Town,1 BHK,667.0,1.0,36.85,1,5524.737631184408
New Town,2 BHK,1070.0,2.0,55.0,2,5140.186915887851
New Town,3 BHK,1875.0,2.0,110.0,3,5866.666666666667
New Town,2 BHK,735.0,2.0,57.99,2,7889.7959183673465
New Town,3 BHK,1750.0,3.0,130.0,3,7428.571428571428
New Town,2 BHK,1215.0,2.0,67.0,2,5514.40329218107
New Town,2 BHK,820.0,2.0,30.0,2,3658.5365853658536
New Town,2 BHK,1177.5,2.0,59.935,2,5090.0212314225055
New Town,3 BHK,1779.0,3.0,89.61,3,5037.099494097808
New Town,2 BHK,1105.0,2.0,58.0,2,5248.868778280543
New Town,3 BHK,1650.0,3.0,60.0,3,3636.3636363636365
New Town,3 BHK,2376.0,3.0,203.0,3,8543.771043771043
New Town,3 BHK,1975.0,3.0,150.0,3,7594.93670886076
New Town,2 BHK,674.0,2.0,33.0,2,4896.142433234421
New Town,2 BHK,1185.0,2.0,41.0,2,3459.915611814346
New Town,1 RK,445.0,1.0,28.0,1,6292.134831460674
New Town,3 BHK,1475.0,3.0,75.0,3,5084.745762711865
New Town,3 BHK,1618.0,3.0,82.5,3,5098.887515451174
New Town,2 BHK,1120.0,2.0,65.0,2,5803.571428571428
New Town,2 BHK,1296.0,2.0,83.0,2,6404.320987654321
New Town,2 BHK,1222.0,2.0,63.0,2,5155.482815057283
New Town,3 BHK,1779.0,3.0,112.0,3,6295.6717256885895
New Town,3 BHK,1375.0,3.0,75.0,3,5454.545454545455
New Town,3 BHK,1665.0,3.0,86.58,3,5200.0
New Town,3 BHK,1853.0,3.0,82.0,3,4425.256341068538
New Town,2 BHK,1567.0,2.0,92.0,2,5871.091257179323
New Town,3 BHK,1100.0,3.0,58.0,3,5272.727272727273
New Town,3 BHK,1575.0,3.0,125.0,3,7936.507936507936
New Town,2 BHK,1142.5,2.0,43.415,2,3800.0
New Town,3 BHK,1135.0,2.0,39.73,3,3500.440528634361
New Town,2 BHK,1350.0,2.0,80.0,2,5925.925925925926
New Town,2 BHK,1255.0,2.0,67.0,2,5338.645418326693
New Town,1 BHK,600.0,1.0,22.0,1,3666.6666666666665
New Town,3 BHK,1810.0,3.0,100.0,3,5524.861878453039
New Town,2 BHK,1200.0,2.0,93.0,2,7750.0
New Town,3 BHK,1611.0,3.0,66.0,3,4096.83426443203
New Town,3 BHK,1485.0,2.0,67.0,3,4511.784511784512
New Town,3 BHK,1082.0,2.0,56.0,3,5175.6007393715345
New Town,3 BHK,1637.0,3.0,73.0,3,4459.376908979842
New Town,4 Bedroom,2400.0,4.0,200.0,4,8333.333333333334
New Town,3 BHK,1570.0,3.0,80.0,3,5095.541401273886
New Town,2 BHK,1128.0,2.0,65.49,2,5805.851063829787
New Town,2 BHK,1152.0,2.0,56.0,2,4861.111111111111
New Town,2 BHK,996.0,2.0,67.0,2,6726.907630522089
New Town,3 BHK,1875.0,3.0,110.0,3,5866.666666666667
New Town,1 BHK,697.0,1.0,45.0,1,6456.241032998565
New Town,3 BHK,1300.0,2.0,75.0,3,5769.2307692307695
New Town,2 BHK,1008.0,2.0,45.0,2,4464.285714285715
New Town,3 BHK,1403.0,3.0,51.63,3,3679.9714896650034
New Town,2 BHK,1121.0,2.0,78.0,2,6958.07314897413
New Town,3 BHK,1430.0,2.0,51.46,3,3598.6013986013986
New Town,3 BHK,2060.0,3.0,149.0,3,7233.0097087378645
New Town,3 BHK,1730.0,3.0,96.0,3,5549.132947976878
New Town,3 BHK,2195.0,4.0,127.0,3,5785.876993166287
New Town,3 BHK,1650.0,3.0,125.0,3,7575.757575757576
New Town,2 BHK,1200.0,2.0,78.0,2,6500.0
New Town,2 BHK,1200.0,2.0,54.0,2,4500.0
New Town,3 BHK,1835.0,2.0,155.0,3,8446.866485013625
New Town,3 BHK,1267.0,3.0,56.0,3,4419.889502762431
New Town,3 BHK,1610.0,3.0,74.0,3,4596.273291925466
New Town,2 BHK,1020.0,2.0,35.0,2,3431.372549019608
New Town,3 BHK,1850.0,3.0,100.0,3,5405.405405405405
New Town,2 BHK,1010.0,2.0,51.0,2,5049.504950495049
New Town,3 BHK,1535.0,3.0,95.0,3,6188.9250814332245
New Town,2 BHK,620.0,2.0,22.0,2,3548.3870967741937
New Town,2 BHK,982.0,2.0,47.65,2,4852.34215885947
New Town,3 BHK,1614.0,3.0,95.0,3,5885.9975216852545
New Town,2 BHK,1440.0,2.0,98.0,2,6805.555555555556
New Town,3 BHK,1381.0,2.0,52.48,3,3800.1448225923245
New Town,2 Bedroom,1200.0,2.0,65.0,2,5416.666666666667
New Town,2 BHK,1200.0,2.0,43.2,2,3600.0
New Town,2 BHK,1080.0,2.0,80.0,2,7407.407407407408
New Town,3 BHK,1865.0,3.0,124.0,3,6648.793565683646
New Town,3 BHK,1405.0,2.0,78.0,3,5551.601423487545
New Town,2 BHK,1246.0,2.0,68.0,2,5457.463884430176
New Town,2 BHK,1205.0,2.0,39.0,2,3236.514522821577
New Town,2 BHK,980.0,2.0,40.0,2,4081.6326530612246
New Town,2 BHK,1225.0,2.0,46.86,2,3825.3061224489797
New Town,3 BHK,1541.0,3.0,72.0,3,4672.290720311486
New Town,2 Bedroom,1500.0,2.0,60.0,2,4000.0
New Town,2 BHK,1258.0,2.0,63.53,2,5050.079491255962
New Town,2 BHK,1192.0,2.0,71.0,2,5956.375838926175
New Town,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
New Town,2 BHK,900.0,2.0,46.0,2,5111.111111111111
New Town,2 BHK,845.0,2.0,33.0,2,3905.3254437869823
New Town,2 BHK,1100.0,2.0,37.1,2,3372.7272727272725
New Town,3 BHK,1300.0,2.0,60.0,3,4615.384615384615
New Town,3 BHK,1626.0,3.0,89.0,3,5473.554735547355
New Town,2 BHK,1163.0,2.0,98.86,2,8500.42992261393
New Town,3 BHK,1167.0,2.0,39.98,3,3425.8783204798624
New Town,4 BHK,2790.0,4.0,198.0,4,7096.774193548387
New Town,2 BHK,1190.0,2.0,55.0,2,4621.848739495798
New Town,2 BHK,1020.0,2.0,58.0,2,5686.274509803921
New Town,2 BHK,1188.0,2.0,73.0,2,6144.781144781145
New Town,2 BHK,726.0,2.0,31.0,2,4269.972451790633
New Town,2 BHK,1345.0,2.0,106.0,2,7881.0408921933085
New Town,2 BHK,1115.0,2.0,56.87,2,5100.448430493274
New Town,2 BHK,1030.0,2.0,41.0,2,3980.5825242718447
New Town,3 BHK,1846.0,3.0,140.0,3,7583.965330444204
New Town,2 Bedroom,1200.0,3.0,70.0,2,5833.333333333333
New Town,3 BHK,1925.0,3.0,120.0,3,6233.766233766234
New Town,3 BHK,1615.0,3.0,60.0,3,3715.170278637771
New Town,4 Bedroom,3500.0,6.0,225.0,4,6428.571428571428
New Town,2 BHK,1000.0,2.0,36.0,2,3600.0
New Town,3 BHK,1130.0,3.0,38.0,3,3362.83185840708
New Town,2 BHK,1075.0,2.0,52.0,2,4837.209302325581
New Town,3 BHK,1685.0,2.0,110.0,3,6528.189910979228
New Town,2 BHK,740.0,2.0,37.0,2,5000.0
New Town,4 BHK,2025.0,4.0,109.0,4,5382.716049382716
New Town,1 BHK,500.0,1.0,20.0,1,4000.0
New Town,2 BHK,1146.0,2.0,38.5,2,3359.5113438045373
New Town,2 BHK,1070.0,2.0,54.0,2,5046.728971962617
New Town,4 Bedroom,3555.0,4.0,230.0,4,6469.760900140647
New Town,3 BHK,1490.0,2.0,98.0,3,6577.181208053691
New Town,4 BHK,3951.0,4.0,220.0,4,5568.2105796001015
New Town,1 BHK,360.0,1.0,26.0,1,7222.222222222223
New Town,3 BHK,1670.0,3.0,120.0,3,7185.62874251497
New Town,3 BHK,1600.0,2.0,65.0,3,4062.5
New Town,2 BHK,1210.0,2.0,60.0,2,4958.677685950413
New Town,2 BHK,1100.0,2.0,65.0,2,5909.090909090909
New Town,2 BHK,1150.0,2.0,40.25,2,3500.0
New Town,2 BHK,950.0,2.0,52.0,2,5473.684210526316
New Town,1 BHK,950.0,1.0,50.0,1,5263.1578947368425
New Town,3 BHK,1470.0,2.0,90.0,3,6122.448979591837
New Town,2 BHK,1110.0,2.0,53.0,2,4774.774774774774
New Town,4 BHK,3067.0,4.0,230.0,4,7499.184871209651
New Town,1 BHK,630.0,1.0,47.0,1,7460.31746031746
New Town,3 BHK,1525.0,3.0,65.0,3,4262.295081967213
New Town,2 BHK,1200.0,2.0,60.0,2,5000.0
New Town,3 BHK,2254.0,3.0,170.0,3,7542.147293700089
New Town,2 BHK,830.0,2.0,34.0,2,4096.385542168675
New Town,3 BHK,1240.0,2.0,84.0,3,6774.193548387097
New Town,2 BHK,1150.0,2.0,52.75,2,4586.95652173913
New Town,2 BHK,1070.0,2.0,39.0,2,3644.8598130841124
New Town,2 BHK,1092.0,2.0,44.0,2,4029.3040293040294
New Town,3 BHK,1692.0,3.0,88.0,3,5200.945626477542
New Town,2 BHK,1470.0,2.0,86.0,2,5850.340136054422
New Town,4 BHK,3035.0,5.0,200.0,4,6589.785831960461
New Town,3 BHK,1428.0,2.0,66.0,3,4621.848739495798
New Town,2 BHK,1160.0,2.0,40.59,2,3499.1379310344832
New Town,3 BHK,1475.0,3.0,70.0,3,4745.762711864407
New Town,3 BHK,1625.0,3.0,55.0,3,3384.6153846153848
New Town,2 BHK,1139.0,2.0,56.85,2,4991.220368744513
New Town,3 BHK,1411.0,3.0,91.72,3,6500.3543586109145
New Town,2 BHK,1063.0,2.0,42.0,2,3951.081843838194
New Town,2 BHK,1077.0,2.0,37.7,2,3500.4642525533895
New Town,2 BHK,1200.0,3.0,44.0,2,3666.6666666666665
New Town,4 BHK,1500.0,3.0,70.0,4,4666.666666666667
New Town,2 BHK,1045.0,2.0,76.77,2,7346.411483253589
New Town,3 BHK,1290.0,2.0,45.15,3,3500.0
New Town,2 BHK,1400.0,2.0,78.0,2,5571.428571428572
New Town,3 BHK,1600.0,3.0,58.14,3,3633.75
New Town,2 BHK,950.0,2.0,38.0,2,4000.0
New Town,2 BHK,1050.0,2.0,45.0,2,4285.714285714285
New Town,3 BHK,1305.0,2.0,49.0,3,3754.7892720306513
New Town,5 BHK,2700.0,7.0,125.0,5,4629.62962962963
New Town,3 Bedroom,1100.0,3.0,78.0,3,7090.909090909091
New Town,6 Bedroom,3500.0,5.0,160.0,6,4571.428571428572
New Town,3 BHK,1634.0,3.0,83.33,3,5099.7552019583845
New Town,2 BHK,1352.0,2.0,85.0,2,6286.98224852071
New Town,2 BHK,1145.0,2.0,65.0,2,5676.855895196507
New Town,2 BHK,1205.0,2.0,75.0,2,6224.066390041494
New Town,3 BHK,2072.0,3.0,108.0,3,5212.355212355213
New Town,1 BHK,700.0,1.0,36.0,1,5142.857142857143
New Town,2 BHK,1043.0,2.0,55.0,2,5273.250239693192
New Town,3 BHK,1549.0,3.0,65.0,3,4196.255648805681
New Town,3 BHK,1340.0,3.0,90.0,3,6716.417910447762
New Town,3 BHK,1610.0,3.0,92.0,3,5714.285714285715
New Town,2 BHK,1260.0,2.0,100.0,2,7936.507936507936
New Town,2 BHK,755.0,1.0,34.0,2,4503.311258278146
New Town,4 BHK,4235.0,4.0,365.0,4,8618.654073199528
New Town,1 Bedroom,800.0,1.0,52.0,1,6500.0
New Town,3 BHK,1419.59,2.0,59.0,3,4156.129586711656
New Town,2 BHK,1419.0,2.0,48.0,2,3382.663847780127
New Town,2 BHK,1200.0,2.0,50.0,2,4166.666666666667
New Town,2 BHK,989.0,2.0,60.0,2,6066.734074823054
New Town,2 BHK,1205.0,2.0,42.18,2,3500.414937759336
New Town,2 BHK,1430.0,2.0,113.0,2,7902.097902097902
New Town,3 BHK,2430.0,4.0,180.0,3,7407.407407407408
New Town,2 BHK,1178.0,2.0,73.0,2,6196.9439728353145
New Town,2 BHK,1160.0,2.0,42.0,2,3620.689655172414
New Town,2 BHK,1325.0,2.0,50.0,2,3773.5849056603774
New Town,2 BHK,1100.0,2.0,44.0,2,4000.0
New Town,3 BHK,1570.0,3.0,105.0,3,6687.898089171975
New Town,3 BHK,1290.0,3.0,45.15,3,3500.0
New Town,2 BHK,1424.0,2.0,90.0,2,6320.224719101124
New Town,2 BHK,1259.0,2.0,67.4,2,5353.455123113583
New Town,3 BHK,2000.0,3.0,99.0,3,4950.0
New Town,2 BHK,1069.0,2.0,55.0,2,5144.9953227315245
New Town,2 BHK,1252.0,2.0,56.32,2,4498.402555910543
New Town,3 BHK,1255.0,2.0,79.0,3,6294.820717131474
New Town,2 BHK,600.0,2.0,23.0,2,3833.3333333333335
New Town,3 BHK,1150.0,2.0,77.5,3,6739.130434782609
New Town,2 BHK,1146.0,2.0,39.5,2,3446.7713787085513
New Town,2 BHK,1345.0,2.0,55.0,2,4089.2193308550186
New Town,2 BHK,1392.0,2.0,98.0,2,7040.229885057472
New Town,3 BHK,1586.0,3.0,93.94,3,5923.076923076923
New Town,2 BHK,1100.0,2.0,60.0,2,5454.545454545455
New Town,3 BHK,1575.0,2.0,120.0,3,7619.047619047619
New Town,3 BHK,1975.0,3.0,123.0,3,6227.848101265823
New Town,3 BHK,1745.0,3.0,110.0,3,6303.7249283667625
New Town,2 BHK,1295.0,2.0,64.0,2,4942.084942084942
New Town,2 BHK,1230.0,2.0,78.0,2,6341.463414634146
New Town,2 BHK,1070.0,2.0,35.0,2,3271.0280373831774
New Town,3 BHK,1801.0,3.0,140.0,3,7773.459189339256
New Town,3 BHK,1697.0,3.0,115.0,3,6776.664702416028
New Town,2 BHK,1199.0,2.0,65.0,2,5421.184320266889
New Town,4 BHK,3800.0,4.0,205.0,4,5394.736842105263
New Town,2 BHK,1125.0,2.0,75.0,2,6666.666666666667
New Town,2 BHK,1050.0,2.0,41.0,2,3904.7619047619046
New Town,2 BHK,1130.0,2.0,36.0,2,3185.8407079646017
New Town,5 BHK,3300.0,3.0,250.0,5,7575.757575757576
New Town,2 BHK,1230.0,2.0,48.0,2,3902.439024390244
New Town,6 Bedroom,2400.0,6.0,130.0,6,5416.666666666667
New Town,3 BHK,1680.0,3.0,85.0,3,5059.523809523809
New Town,2 BHK,717.0,2.0,49.475,2,6900.278940027894
New Town,3 BHK,1350.0,2.0,53.0,3,3925.925925925926
New Town,3 BHK,1760.0,3.0,150.0,3,8522.727272727272
New Town,2 BHK,875.0,2.0,33.0,2,3771.4285714285716
New Town,2 BHK,1231.0,2.0,48.0,2,3899.268887083672
New Town,2 BHK,1174.0,2.0,74.0,2,6303.236797274276
New Town,3 BHK,1560.0,3.0,75.0,3,4807.692307692308
New Town,2 BHK,1464.0,2.0,56.0,2,3825.136612021858
New Town,3 Bedroom,2200.0,3.0,130.0,3,5909.090909090909
New Town,2 BHK,850.0,2.0,55.0,2,6470.588235294118
New Town,3 BHK,1584.01,3.0,103.0,3,6502.484201488627
New Town,3 BHK,1340.0,3.0,77.0,3,5746.268656716418
New Town,3 BHK,1800.0,3.0,70.0,3,3888.8888888888887
New Town,2 BHK,1200.0,2.0,45.0,2,3750.0
New Town,1 BHK,685.0,1.0,40.0,1,5839.41605839416
New Town,2 BHK,925.0,2.0,42.0,2,4540.540540540541
New Town,2 BHK,1230.0,2.0,57.0,2,4634.1463414634145
New Town,2 BHK,1125.0,2.0,52.0,2,4622.222222222223
New Town,2 BHK,1100.0,2.0,54.0,2,4909.090909090909
New Town,3 Bedroom,2400.0,3.0,149.0,3,6208.333333333333
New Town,3 BHK,1858.0,3.0,98.3,3,5290.635091496232
New Town,1 Bedroom,1260.0,1.0,41.0,1,3253.968253968254
New Town,2 BHK,1216.0,2.0,66.48,2,5467.105263157895
New Town,2 BHK,1100.0,2.0,39.5,2,3590.909090909091
New Town,3 BHK,1743.0,3.0,93.25,3,5349.971313826735
New Town,2 BHK,1219.0,2.0,40.0,2,3281.3781788351107
New Town,1 BHK,794.0,1.0,65.0,1,8186.39798488665
New Town,2 BHK,1269.0,2.0,75.0,2,5910.16548463357
New Town,2 BHK,984.0,2.0,51.0,2,5182.926829268293
New Town,2 BHK,1033.0,2.0,48.0,2,4646.660212971927
New Town,3 BHK,1665.0,3.0,53.0,3,3183.1831831831832
New Town,1 BHK,650.0,1.0,23.0,1,3538.4615384615386
New Town,2 BHK,1170.0,2.0,46.8,2,4000.0
New Town,3 BHK,1680.0,3.0,120.0,3,7142.857142857143
New Town,2 BHK,1100.0,2.0,46.0,2,4181.818181818182
New Town,2 BHK,1110.0,2.0,40.0,2,3603.6036036036035
New Town,2 BHK,1302.0,2.0,69.1,2,5307.219662058371
New Town,3 BHK,1618.0,3.0,68.0,3,4202.719406674907
New Town,2 BHK,950.0,2.0,45.0,2,4736.8421052631575
New Town,2 BHK,900.0,2.0,32.5,2,3611.1111111111113
New Town,2 BHK,1020.0,2.0,44.5,2,4362.745098039216
New Town,3 BHK,1530.0,3.0,77.0,3,5032.679738562091
New Town,3 BHK,1574.0,3.0,93.34,3,5930.114358322745
New Town,2 BHK,1205.0,2.0,60.0,2,4979.253112033195
New Town,3 BHK,1082.0,2.0,55.0,3,5083.179297597043
New Town,3 BHK,1215.0,2.0,52.85,3,4349.794238683127
New Town,4 Bedroom,3884.0,4.0,240.0,4,6179.196704428425
New Town,3 BHK,1880.0,3.0,95.0,3,5053.191489361702
New Town,2 BHK,937.0,2.0,44.0,2,4695.837780149413
New Town,3 BHK,1450.0,3.0,77.41,3,5338.620689655172
New Town,3 BHK,1156.0,2.0,44.0,3,3806.2283737024222
New Town,4 BHK,3200.0,5.0,150.0,4,4687.5
New Town,3 BHK,1482.0,2.0,97.0,3,6545.209176788124
New Town,2 BHK,975.0,2.0,50.0,2,5128.205128205128
New Town,4 BHK,3000.0,5.0,100.0,4,3333.3333333333335
New Town,3 BHK,1827.0,3.0,100.0,3,5473.453749315819
New Town,2 BHK,960.0,2.0,56.0,2,5833.333333333333
New Town,3 BHK,1300.0,3.0,47.0,3,3615.3846153846152
New Town,4 Bedroom,10000.0,4.0,450.0,4,4500.0
New Town,3 BHK,1698.0,3.0,102.0,3,6007.067137809187
New Town,3 BHK,1500.0,2.0,120.0,3,8000.0
New Town,3 BHK,1594.0,3.0,125.0,3,7841.907151819322
New Town,3 BHK,1790.0,3.0,105.0,3,5865.921787709497
New Town,3 BHK,1385.0,2.0,76.18,3,5500.3610108303255
New Town,3 BHK,1965.0,3.0,120.0,3,6106.8702290076335
New Town,2 BHK,1280.0,2.0,60.0,2,4687.5
New Town,3 BHK,1830.0,4.0,82.0,3,4480.87431693989
New Town,2 Bedroom,1200.0,2.0,45.0,2,3750.0
New Town,2 BHK,1235.0,2.0,60.0,2,4858.299595141701
New Town,1 BHK,722.0,1.0,46.0,1,6371.191135734072
New Town,3 BHK,1400.0,3.0,68.0,3,4857.142857142857
New Town,1 BHK,705.0,1.0,52.5,1,7446.808510638298
New Town,3 BHK,1650.0,3.0,75.0,3,4545.454545454545
New Town,2 BHK,1113.0,2.0,46.0,2,4132.973944294699
New Town,4 BHK,3000.0,5.0,150.0,4,5000.0
New Town,3 BHK,1075.0,2.0,42.0,3,3906.9767441860463
New Town,2 BHK,1290.0,2.0,80.0,2,6201.550387596899
New Town,3 BHK,1654.0,2.0,85.0,3,5139.056831922612
New Town,3 BHK,2254.0,3.0,170.0,3,7542.147293700089
New Town,3 BHK,1800.0,3.0,140.0,3,7777.777777777777
New Town,2 Bedroom,900.0,2.0,48.0,2,5333.333333333333
New Town,1 BHK,662.0,1.0,42.0,1,6344.410876132931
New Town,3 BHK,1310.0,2.0,52.4,3,4000.0
New Town,3 Bedroom,4500.0,4.0,360.0,3,8000.0
New Town,3 BHK,2215.0,4.0,156.0,3,7042.889390519187
New Town,3 BHK,2431.0,3.0,100.0,3,4113.533525298231
New Town,2 BHK,1280.0,2.0,75.0,2,5859.375
New Town,2 BHK,1240.0,2.0,53.27,2,4295.967741935484
New Town,2 BHK,870.0,2.0,36.0,2,4137.931034482759
New Town,3 BHK,1789.0,3.0,98.0,3,5477.920626048071
New Town,2 BHK,1000.0,2.0,60.0,2,6000.0
